transaction_id,user_id,item_id,quantity,price_per_unit,total_price,timestamp,discount_applied,payment_method_x,item_name,stock_level,restock_threshold,supplier_id,cost_per_unit,selling_price,profit_margin,last_restock_date,warehouse_id,supplier_name,average_delivery_time,reliability_score,user_name,email,age,payment_method_y,location,total_stock_value,operating_costs,profit_generated,staff_count,space_utilization,category,year,month,day,weekday,avg_sales_7d,avg_sales_30d,profit_per_unit,discount_rate,adjusted_restock_time
T03796,359,966,8,597.94,4783.52,2024-10-19 18:21:16.994471,21,Net Banking,Item_975,0.8917835671342684,0.8181818181818182,4,229.15,934.08,1.0,2024-04-27 18:21:16.960954,7,Supplier_5,8,99,User_360,user360@example.com,27,Net Banking,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,4,2024,10,19,5,0.625,0.625,0.8233443149180606,0.009116081153991021,0.011764705882352955
T03797,294,25,6,115.57,693.42,2024-12-07 18:21:16.994480,43,Credit Card,Item_26,0.1843687374749499,0.34090909090909094,10,44.65,615.23,0.35,2024-12-28 18:21:16.954032,1,Supplier_11,4,84,User_295,user295@example.com,54,Net Banking,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,2,2024,12,7,5,0.575,0.575,0.7287689361941769,0.09657613868500552,0.3411764705882354
T03798,182,561,8,149.77,1198.16,2024-11-15 18:21:16.994487,10,Net Banking,Item_566,0.024048096192384766,0.8636363636363636,4,483.09,452.41,0.22499999999999998,2024-05-02 18:21:16.958150,8,Supplier_5,8,99,User_183,user183@example.com,55,Net Banking,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,0,2024,11,15,4,0.6875,0.6875,0.3055133186912204,0.01733092190634335,0.011764705882352955
T03799,351,675,7,875.93,6131.509999999999,2024-10-28 18:21:16.994492,41,Net Banking,Item_682,0.35270541082164325,0.022727272727272707,4,476.79,857.59,0.95,2024-04-30 18:21:16.958957,2,Supplier_5,8,99,User_352,user352@example.com,47,PayPal,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,0,2024,10,28,0,0.75,0.75,0.5951737343019654,0.012149571213502767,0.011764705882352955
T03800,35,392,1,307.34,307.34,2024-12-12 18:21:16.994497,22,Debit Card,Item_395,0.29659318637274545,0.18181818181818182,3,63.97,685.84,0.5750000000000001,2024-07-13 18:21:16.957052,9,Supplier_4,2,94,User_36,user36@example.com,18,Credit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,1,2024,12,12,3,0.625,0.625,0.7648744157233767,0.018580187358003174,0.035294117647058865
T03801,369,924,5,312.4,1562.0,2025-02-15 18:21:16.994502,21,Debit Card,Item_933,0.9178356713426853,0.25,0,391.12,553.92,0.025000000000000022,2024-07-11 18:21:16.960712,4,Supplier_1,3,83,User_370,user370@example.com,45,PayPal,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,4,2025,2,15,5,0.65,0.65,0.4417131272174354,0.01744836608584312,0.2647058823529413
T03802,36,378,5,393.34,1966.7,2025-02-01 18:21:16.994508,39,Credit Card,Item_381,0.2004008016032064,0.43181818181818177,13,32.09,428.71,0.07500000000000001,2024-09-08 18:21:16.956967,6,Supplier_14,2,95,User_37,user37@example.com,52,Credit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,1,2025,2,1,5,0.59375,0.59375,0.6063101875316776,0.025736115010578306,0.02352941176470591
T03803,495,518,9,966.81,8701.289999999999,2025-02-10 18:21:16.994513,46,Net Banking,Item_523,0.06813627254509018,0.8409090909090909,15,170.72,428.46,0.07500000000000001,2024-08-19 18:21:16.957886,3,Supplier_16,12,97,User_496,user496@example.com,56,Debit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,4,2025,2,10,0,0.84375,0.84375,0.5085459255504872,0.012349892946907873,0.17647058823529432
T03804,13,534,7,93.55,654.85,2025-01-01 18:21:16.994518,17,Credit Card,Item_539,0.14228456913827653,0.06818181818181818,6,412.88,493.02,0.275,2024-08-20 18:21:16.957990,6,Supplier_7,2,90,User_14,user14@example.com,52,PayPal,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,4,2025,1,1,2,0.8125,0.8125,0.38352480711831954,0.04716845211814189,0.08235294117647055
T03805,410,853,7,820.58,5744.06,2024-10-23 18:21:16.994523,44,PayPal,Item_862,0.08416833667334668,0.7954545454545455,7,323.17,920.84,0.525,2024-06-25 18:21:16.960230,7,Supplier_8,6,85,User_411,user411@example.com,54,Debit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,3,2024,10,23,2,0.575,0.575,0.7478388804415161,0.013918045242654453,0.4941176470588237
T03806,122,82,2,348.14,696.28,2025-01-10 18:21:16.994528,25,PayPal,Item_83,0.25250501002004005,0.43181818181818177,13,365.68,417.0,0.25,2025-01-01 18:21:16.954546,9,Supplier_14,2,95,User_123,user123@example.com,55,PayPal,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,1,2025,1,10,4,0.4,0.4,0.3632370332826491,0.01863942791630553,0.02352941176470591
T03807,82,794,8,850.97,6807.76,2025-02-08 18:21:16.994534,47,Credit Card,Item_802,0.5591182364729459,0.11363636363636365,7,292.95,117.32,0.7749999999999999,2024-11-20 18:21:16.959813,9,Supplier_8,6,85,User_83,user83@example.com,30,Debit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,2,2025,2,8,5,0.44999999999999996,0.44999999999999996,0.20347609393478627,0.014336069682117236,0.4941176470588237
T03808,158,545,3,991.84,2975.52,2024-11-14 18:21:16.994540,29,Net Banking,Item_550,0.2444889779559118,0.5454545454545454,16,161.47,721.51,0.45000000000000007,2024-11-26 18:21:16.958062,3,Supplier_17,2,97,User_159,user159@example.com,59,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,4,2024,11,14,3,0.3125,0.3125,0.7213493270259616,0.007589320156827538,0.0
T03809,493,440,9,355.18,3196.62,2024-11-21 18:21:16.994550,12,PayPal,Item_445,0.7815631262525049,0.6363636363636364,10,191.55,910.47,0.875,2024-06-07 18:21:16.957351,4,Supplier_11,4,84,User_494,user494@example.com,48,PayPal,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,4,2024,11,21,3,0.375,0.375,0.8331925437855494,0.00876958896530112,0.3411764705882354
T03810,328,86,6,138.06,828.36,2024-11-07 18:21:16.994558,3,Net Banking,Item_87,0.33466933867735466,0.8636363636363636,12,53.0,249.19,0.7749999999999999,2024-09-13 18:21:16.954571,2,Supplier_13,13,93,User_329,user329@example.com,22,Credit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,0,2024,11,7,3,0.5357142857142857,0.5357142857142857,0.4652179422199696,0.005640269825973584,0.4999999999999997
T03811,101,940,9,152.93,1376.37,2024-10-11 18:21:16.994567,42,Debit Card,Item_949,0.56312625250501,0.5681818181818182,3,361.63,457.69,0.8500000000000001,2024-09-15 18:21:16.960797,4,Supplier_4,2,94,User_102,user102@example.com,19,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,3,2024,10,11,4,0.5,0.5,0.39473165512192376,0.07128581135444179,0.035294117647058865
T03812,336,824,9,761.15,6850.349999999999,2025-01-30 18:21:16.994575,26,Credit Card,Item_833,0.9298597194388777,0.8409090909090909,15,22.04,838.08,0.75,2024-09-26 18:21:16.960035,7,Supplier_16,12,97,User_337,user337@example.com,39,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2025,1,30,3,0.4107142857142857,0.4305555555555556,0.9015599481894465,0.008866446366910481,0.17647058823529432
T03813,82,384,7,153.47,1074.29,2024-09-08 18:21:16.994581,39,PayPal,Item_387,0.23246492985971942,0.6590909090909091,10,422.72,106.63,0.10000000000000003,2024-07-29 18:21:16.957006,2,Supplier_11,4,84,User_83,user83@example.com,30,Debit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,4,2024,9,8,6,0.475,0.475,0.10459959452610237,0.06596105739402404,0.3411764705882354
T03814,43,954,8,267.82,2142.56,2024-12-24 18:21:16.994586,9,Net Banking,Item_963,0.4509018036072144,0.43181818181818177,3,447.19,780.13,0.9000000000000001,2025-02-14 18:21:16.960873,4,Supplier_4,2,94,User_44,user44@example.com,31,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,0,2024,12,24,1,0.5,0.5,0.5614827955172608,0.00872260083833074,0.035294117647058865
T03815,67,662,2,212.35,424.7,2024-12-09 18:21:16.994591,43,Debit Card,Item_668,0.1282565130260521,0.13636363636363635,1,95.0,630.56,0.25,2024-11-09 18:21:16.958864,9,Supplier_2,1,92,User_68,user68@example.com,45,Debit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,1,2024,12,9,0,0.25,0.25,0.7041166863772033,0.052560886968806626,0.011764705882352886
T03816,47,395,5,362.12,1810.6,2024-10-01 18:21:16.994597,27,Credit Card,Item_398,0.9739478957915831,0.11363636363636365,11,190.54,48.62,0.25,2024-08-11 18:21:16.957079,0,Supplier_12,6,90,User_48,user48@example.com,32,PayPal,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,4,2024,10,1,1,0.22916666666666669,0.22916666666666669,0.22720617221377487,0.01935342115753125,0.3176470588235294
T03817,56,811,3,83.62,250.86,2025-01-05 18:21:16.994602,20,PayPal,Item_820,0.34068136272545085,0.11363636363636365,12,310.23,163.24,0.7250000000000001,2024-09-09 18:21:16.959944,1,Supplier_13,13,93,User_57,user57@example.com,47,PayPal,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,0,2025,1,5,6,0.375,0.375,0.22363715717745114,0.06208208978505246,0.4999999999999997
T03818,74,284,1,858.18,858.18,2024-09-08 18:21:16.994608,10,Debit Card,Item_286,0.4669338677354709,0.20454545454545453,19,169.15,443.66,0.8,2025-02-20 18:21:16.956010,2,Supplier_20,8,78,User_75,user75@example.com,47,Net Banking,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,1,2024,9,8,6,0.375,0.375,0.5203511291321732,0.0030246011022315175,1.0
T03819,21,691,6,861.54,5169.24,2025-01-21 18:21:16.994617,19,Credit Card,Item_698,0.23847695390781562,0.43181818181818177,1,365.18,135.53,0.55,2024-08-02 18:21:16.959064,0,Supplier_2,1,92,User_22,user22@example.com,24,Credit Card,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,3,2025,1,21,1,0.375,0.375,0.1654488370783353,0.00572432984009423,0.011764705882352886
T03820,131,687,9,418.8,3769.2,2024-11-16 18:21:16.994626,35,PayPal,Item_694,0.8336673346693386,0.022727272727272707,8,87.3,642.81,0.45000000000000007,2024-07-10 18:21:16.959041,8,Supplier_9,6,82,User_132,user132@example.com,26,PayPal,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,1,2024,11,16,5,0.75,0.75,0.7181604437686546,0.021692413105768034,0.6000000000000003
T03821,464,956,2,615.97,1231.94,2024-11-02 18:21:16.994633,18,Net Banking,Item_965,0.44689378757515025,0.9545454545454545,6,270.09,448.7,0.9249999999999998,2024-06-06 18:21:16.960883,8,Supplier_7,2,90,User_465,user465@example.com,46,Net Banking,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,4,2024,11,2,5,0.3333333333333333,0.3333333333333333,0.4528425409697584,0.007585067313413767,0.08235294117647055
T03822,455,366,9,645.53,5809.77,2024-12-05 18:21:16.994638,9,Debit Card,Item_369,0.42685370741482964,0.20454545454545453,16,326.13,907.92,0.9000000000000001,2024-10-03 18:21:16.956861,4,Supplier_17,2,97,User_456,user456@example.com,33,Debit Card,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,2,2024,12,5,3,0.525,0.525,0.7366601903474685,0.0036188666003465976,0.0
T03823,301,649,8,751.77,6014.16,2025-02-12 18:21:16.994644,14,Debit Card,Item_655,0.17434869739478956,0.7045454545454546,11,449.21,687.59,0.5750000000000001,2025-01-11 18:21:16.958794,3,Supplier_12,6,90,User_302,user302@example.com,49,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,1,2025,2,12,2,0.5,0.5,0.4949174973249987,0.004833809600646822,0.3176470588235294
T03824,442,418,9,525.48,4729.32,2024-12-09 18:21:16.994649,44,Net Banking,Item_422,0.14829659318637273,0.13636363636363635,2,378.51,941.34,0.17500000000000004,2024-06-11 18:21:16.957227,4,Supplier_3,4,97,User_443,user443@example.com,24,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,2,2024,12,9,0,0.6666666666666666,0.6666666666666666,0.7233133412175481,0.021734166029567997,0.035294117647058865
T03825,417,711,5,515.23,2576.15,2024-12-11 18:21:16.994654,44,Debit Card,Item_718,0.04008016032064128,0.6818181818181819,17,281.29,848.32,0.9000000000000001,2024-12-26 18:21:16.959218,3,Supplier_18,10,97,User_418,user418@example.com,56,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,2,2024,12,11,2,0.1875,0.1875,0.7262699217210113,0.022166546135157873,0.14117647058823546
T03826,266,648,2,634.99,1269.98,2024-09-07 18:21:16.994659,17,Debit Card,Item_654,0.6853707414829658,0.9545454545454545,3,38.88,81.49,0.9249999999999998,2025-02-06 18:21:16.958789,4,Supplier_4,2,94,User_267,user267@example.com,59,Credit Card,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,1,2024,9,7,5,0.5,0.5,0.3571056484766571,0.006949099506531085,0.035294117647058865
T03827,286,690,6,706.02,4236.12,2024-12-31 18:21:16.994664,6,Credit Card,Item_697,0.43286573146292584,0.3181818181818182,9,485.06,874.94,0.45000000000000007,2024-04-10 18:21:16.959059,6,Supplier_10,10,87,User_287,user287@example.com,40,Debit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,3,2024,12,31,1,0.5625,0.5625,0.6015655797713578,0.0022058742023566276,0.7294117647058824
T03828,394,438,7,353.22,2472.54,2024-11-24 18:21:16.994669,29,Net Banking,Item_443,0.47695390781563124,0.3181818181818182,6,149.22,116.38,0.32500000000000007,2025-01-25 18:21:16.957340,7,Supplier_7,2,90,User_395,user395@example.com,25,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,1,2024,11,24,6,0.8125,0.8125,0.30399279157515346,0.02131077318483615,0.08235294117647055
T03829,119,746,3,337.07,1011.21,2024-08-29 18:21:16.994674,13,Debit Card,Item_753,0.3306613226452906,0.25,14,63.4,568.1,0.125,2025-02-20 18:21:16.959529,1,Supplier_15,10,94,User_120,user120@example.com,21,PayPal,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,0,2024,8,29,3,0.4,0.4,0.6823928591541364,0.010010822161826792,0.3176470588235298
T03830,245,515,6,277.02,1662.12,2024-11-28 18:21:16.994679,36,Net Banking,Item_520,0.25250501002004005,0.0,9,314.59,460.84,0.07500000000000001,2025-01-28 18:21:16.957870,3,Supplier_10,10,87,User_246,user246@example.com,35,Debit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,2,2024,11,28,3,0.6041666666666666,0.6041666666666666,0.43006279213831167,0.03373167217560811,0.7294117647058824
T03831,55,578,6,553.36,3320.16,2025-02-15 18:21:16.994685,40,Credit Card,Item_584,0.5891783567134268,0.7045454545454546,4,29.55,253.0,0.625,2024-09-01 18:21:16.958248,7,Supplier_5,8,99,User_56,user56@example.com,21,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,4,2025,2,15,5,0.21875,0.21875,0.4844075575829251,0.018762846421230616,0.011764705882352955
T03832,37,906,8,366.55,2932.4,2025-02-21 18:21:16.994690,29,Credit Card,Item_915,0.9839679358717434,0.4772727272727273,16,242.88,554.38,0.55,2024-09-19 18:21:16.960601,6,Supplier_17,2,97,User_38,user38@example.com,54,PayPal,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,2,2025,2,21,4,0.4107142857142857,0.40625,0.546390155994819,0.0205357831246701,0.0
T03833,244,286,1,544.91,544.91,2024-10-29 18:21:16.994695,26,Net Banking,Item_288,0.6112224448897795,0.43181818181818177,13,324.63,551.01,0.55,2024-10-19 18:21:16.956030,8,Supplier_14,2,95,User_245,user245@example.com,20,Net Banking,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,4,2024,10,29,1,0.6071428571428571,0.6071428571428571,0.48647012445796023,0.01238497302705752,0.02352941176470591
T03834,20,93,4,411.92,1647.68,2024-10-11 18:21:16.994704,48,Net Banking,Item_95,0.5350701402805611,0.43181818181818177,5,143.9,742.19,0.55,2024-04-19 18:21:16.954633,4,Supplier_6,4,77,User_21,user21@example.com,45,Debit Card,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,0,2024,10,11,4,0.5892857142857143,0.625,0.7482753280396464,0.03024648095451206,0.5058823529411764
T03835,109,663,1,838.37,838.37,2025-01-25 18:21:16.994712,36,PayPal,Item_669,0.2124248496993988,0.29545454545454547,16,218.02,260.67,0.19999999999999996,2024-08-17 18:21:16.958869,5,Supplier_17,2,97,User_110,user110@example.com,54,PayPal,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,0,2025,1,25,5,0.42500000000000004,0.42500000000000004,0.3571338063862139,0.011145851862646512,0.0
T03836,93,40,8,82.4,659.2,2024-12-19 18:21:16.994721,47,Credit Card,Item_41,0.09619238476953906,0.43181818181818177,8,40.22,509.46,0.525,2024-09-07 18:21:16.954116,7,Supplier_9,6,82,User_94,user94@example.com,41,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,0,2024,12,19,3,0.875,0.875,0.6574308723320381,0.14805297593921485,0.6000000000000003
T03837,393,329,2,576.49,1152.98,2024-12-31 18:21:16.994730,40,Debit Card,Item_331,0.7575150300601202,0.3181818181818182,11,440.24,293.27,0.8,2024-10-24 18:21:16.956473,4,Supplier_12,6,90,User_394,user394@example.com,43,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,1,2024,12,31,1,0.3928571428571429,0.40625,0.22365123613222954,0.018010041276782206,0.3176470588235294
T03838,409,804,8,579.87,4638.96,2024-09-15 18:21:16.994739,16,Credit Card,Item_813,0.20240480961923846,0.4772727272727273,19,381.4,72.28,0.9000000000000001,2024-12-05 18:21:16.959907,8,Supplier_20,8,78,User_410,user410@example.com,27,Net Banking,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,2,2024,9,15,6,0.4642857142857143,0.4375,0.10950611026637383,0.00716202507158651,1.0
T03839,474,773,3,389.88,1169.64,2024-10-24 18:21:16.994748,29,Credit Card,Item_781,0.1282565130260521,0.8409090909090909,4,462.7,122.51,0.125,2024-12-31 18:21:16.959700,3,Supplier_5,8,99,User_475,user475@example.com,57,PayPal,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,4,2024,10,24,3,0.625,0.625,0.08763445401813369,0.019306943942617796,0.011764705882352955
T03840,135,153,8,426.81,3414.48,2025-01-12 18:21:16.994756,17,PayPal,Item_155,0.7535070140280561,0.7954545454545455,19,307.0,340.44,0.125,2024-05-06 18:21:16.955002,7,Supplier_20,8,78,User_136,user136@example.com,20,Credit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,0,2025,1,12,6,0.725,0.725,0.350650447710762,0.010338578514215163,1.0
T03841,230,499,6,802.13,4812.78,2024-09-21 18:21:16.994762,2,Net Banking,Item_504,0.2685370741482966,0.8181818181818182,13,93.65,874.8,0.9000000000000001,2025-01-01 18:21:16.957781,2,Supplier_14,2,95,User_231,user231@example.com,46,Net Banking,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,0,2024,9,21,5,0.5416666666666666,0.5416666666666666,0.8769992115785323,0.0006471899003685297,0.02352941176470591
T03842,7,273,1,287.87,287.87,2024-09-12 18:21:16.994767,27,Credit Card,Item_275,0.8857715430861722,0.09090909090909091,0,161.89,840.45,0.7250000000000001,2024-03-11 18:21:16.955907,4,Supplier_1,3,83,User_8,user8@example.com,18,Debit Card,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,4,2024,9,12,3,0.3125,0.3125,0.8047812130427437,0.024345228295985052,0.2647058823529413
T03843,443,660,7,872.69,6108.83,2024-09-19 18:21:16.994772,36,PayPal,Item_666,0.27655310621242485,0.9772727272727272,9,389.52,523.18,0.525,2024-03-08 18:21:16.958853,7,Supplier_10,10,87,User_444,user444@example.com,45,Net Banking,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2024,9,19,3,0.8125,0.8125,0.42120009010531057,0.01070752251783217,0.7294117647058824
T03844,327,560,7,897.38,6281.66,2024-12-15 18:21:16.994777,29,Net Banking,Item_565,0.9478957915831663,0.7727272727272727,19,85.04,626.72,0.04999999999999999,2024-12-20 18:21:16.958144,9,Supplier_20,8,78,User_328,user328@example.com,56,Net Banking,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,2,2024,12,15,6,0.6428571428571429,0.5625,0.708424846539393,0.008388187060495917,1.0
T03845,374,177,6,654.11,3924.66,2024-12-24 18:21:16.994782,20,Credit Card,Item_179,0.9258517034068136,0.04545454545454544,10,16.17,647.47,0.15000000000000002,2024-09-18 18:21:16.955134,6,Supplier_11,4,84,User_375,user375@example.com,29,Credit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,4,2024,12,24,1,0.3125,0.3125,0.771512642901391,0.007936439357028768,0.3411764705882354
T03846,289,924,1,775.13,775.13,2024-11-06 18:21:16.994788,48,PayPal,Item_933,0.9178356713426853,0.25,0,391.12,553.92,0.025000000000000022,2024-07-11 18:21:16.960712,0,Supplier_1,3,83,User_290,user290@example.com,39,PayPal,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,3,2024,11,6,2,0.5416666666666666,0.5416666666666666,0.4417131272174354,0.016073601118241597,0.2647058823529413
T03847,250,745,5,616.82,3084.1000000000004,2025-01-26 18:21:16.994793,19,Credit Card,Item_752,0.657314629258517,0.9318181818181818,13,417.91,345.35,0.7,2024-07-18 18:21:16.959524,3,Supplier_14,2,95,User_251,user251@example.com,57,Net Banking,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,2,2025,1,26,6,0.625,0.625,0.2760319873852565,0.007995426754052692,0.02352941176470591
T03848,399,135,1,530.01,530.01,2024-11-01 18:21:16.994798,21,Debit Card,Item_137,0.28456913827655306,0.3181818181818182,15,182.12,696.44,0.125,2024-08-19 18:21:16.954902,1,Supplier_16,12,97,User_400,user400@example.com,51,Net Banking,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,4,2024,11,1,4,0.0,0.0,0.6891648364025456,0.01028446551049488,0.17647058823529432
T03849,360,760,1,967.01,967.01,2025-02-22 18:21:16.994803,35,Net Banking,Item_767,0.5270541082164328,0.9772727272727272,0,54.25,91.12,0.25,2024-06-28 18:21:16.959624,1,Supplier_1,3,83,User_361,user361@example.com,36,Credit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,4,2025,2,22,5,0.1875,0.1875,0.3530649884552571,0.009394714231182356,0.2647058823529413
T03850,396,979,6,289.83,1738.98,2024-11-26 18:21:16.994808,35,Net Banking,Item_988,0.8557114228456913,0.6590909090909091,19,222.58,472.02,0.19999999999999996,2024-03-28 18:21:16.961025,6,Supplier_20,8,78,User_397,user397@example.com,43,Debit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,0,2024,11,26,1,0.5178571428571429,0.48611111111111116,0.5027031593174522,0.03134521136078271,1.0
T03851,86,729,8,162.61,1300.88,2024-11-11 18:21:16.994814,20,Credit Card,Item_736,0.9238476953907815,0.6136363636363636,12,309.02,329.91,0.5750000000000001,2024-05-12 18:21:16.959387,2,Supplier_13,13,93,User_87,user87@example.com,23,Net Banking,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,4,2024,11,11,0,0.625,0.625,0.3418159035873177,0.031924877607933624,0.4999999999999997
T03852,203,178,1,294.61,294.61,2024-12-29 18:21:16.994818,23,PayPal,Item_180,0.9478957915831663,0.4772727272727273,7,431.52,835.98,0.22499999999999998,2024-12-06 18:21:16.955140,2,Supplier_8,6,85,User_204,user204@example.com,25,Credit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,1,2024,12,29,6,0.46875,0.46875,0.6118291378048094,0.020264077933539255,0.4941176470588237
T03853,218,180,2,618.48,1236.96,2025-01-13 18:21:16.994824,20,PayPal,Item_182,0.4248496993987976,0.6136363636363636,18,445.88,649.94,0.8,2024-11-04 18:21:16.955150,5,Supplier_19,4,82,User_219,user219@example.com,38,Net Banking,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,0,2025,1,13,0,0.40625,0.40625,0.4707580109252689,0.008393649508191188,0.38823529411764723
T03854,405,257,5,193.33,966.65,2025-01-06 18:21:16.994829,6,Debit Card,Item_259,0.8356713426853707,0.9545454545454545,2,138.23,718.17,0.5750000000000001,2024-12-01 18:21:16.955751,5,Supplier_3,4,97,User_406,user406@example.com,53,Credit Card,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,0,2025,1,6,0,0.5,0.5,0.7353578870304669,0.008055611153715543,0.035294117647058865
T03855,479,241,8,909.73,7277.84,2025-02-06 18:21:16.994838,7,Debit Card,Item_243,0.8877755511022043,0.43181818181818177,8,384.1,704.48,0.07500000000000001,2024-11-10 18:21:16.955595,0,Supplier_9,6,82,User_480,user480@example.com,22,Net Banking,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,2,2025,2,6,3,0.625,0.625,0.5526412119164273,0.001997248108492773,0.6000000000000003
T03856,240,94,4,416.91,1667.64,2025-01-28 18:21:16.994843,21,PayPal,Item_96,0.8897795591182364,0.5909090909090909,7,178.22,218.86,0.55,2025-01-10 18:21:16.954638,0,Supplier_8,6,85,User_241,user241@example.com,38,PayPal,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,3,2025,1,28,1,0.53125,0.53125,0.35571887143098496,0.01307445147685925,0.4941176470588237
